ts_0,ts_1,ts_2,ts_3,ts_4,ts_5,ts_6,ts_7,ts_8,ts_9,ts_10,ts_11,ts_12,ts_13,ts_14,ts_15,ts_16,ts_17,ts_18,ts_19,y_pred,y_true,confidence,cluster,center_0,center_1,center_2,center_3,center_4,center_5,center_6,center_7,center_8,center_9,center_10,center_11,center_12,center_13,center_14,center_15,center_16,center_17,center_18,center_19,cluster_conf,unit
0.6392475584436755,0.6393718792604609,0.6392015910530265,0.6387297160256865,0.6379823846570685,0.6369619335057437,0.6357032941373338,0.6342463893005849,0.6326176877610576,0.630876952267727,0.629062466565911,0.627230890103297,0.6254200474665991,0.6236767136791876,0.6220353818059026,0.6205196011310372,0.619149910103691,0.617943526445513,0.6168838534452391,0.6159630133622526,0,1.0,0.48247576,0,0.6472294785948578,0.6371679613938825,0.6324333385341945,0.6290864126279896,0.6345918767891641,0.6350154712776982,0.6350189430537538,0.6350199408353319,0.6350199408353319,0.6350199408353319,0.635020431689881,0.635022032189074,0.6352679165364926,0.6350553560130333,0.6350854108774326,0.6350930558528767,0.6327036170297518,0.6250540087184416,0.6314964727053834,0.6463573506985896,0.3536395,1
0.629062466565911,0.627230890103297,0.6254200474665991,0.6236767136791876,0.6220353818059026,0.6205196011310372,0.619149910103691,0.617943526445513,0.6168838534452391,0.6159630133622526,0.615148639947135,0.6144077758135456,0.6136987888721868,0.612964219320534,0.6121434314770009,0.6111842767686854,0.6100269008231662,0.608611089326977,0.6069059567285497,0.6048663741960641,0,1.0,0.43957964,9,0.5929410093464517,0.6152478897190767,0.6065637035275625,0.6068740342614314,0.6053275238400475,0.6053397843759998,0.6053521880909162,0.605363945511275,0.6053758074098594,0.6053794115536915,0.6053816417889666,0.6053618034225504,0.6042707013090841,0.5986710470508444,0.6031882676848338,0.6036691943534769,0.6036493264279047,0.6043652500600931,0.6102318655741172,0.6250332361236461,0.3996621,1
0.615148639947135,0.6144077758135456,0.6136987888721868,0.612964219320534,0.6121434314770009,0.6111842767686854,0.6100269008231662,0.608611089326977,0.6069059567285497,0.6048663741960641,0.60247083440541,0.5997095696589797,0.5965960274534456,0.593135959107983,0.5893756699573864,0.5853763201034788,0.5811747073490421,0.5768444226833529,0.5724652484309107,0.56811665597289,1,1.0,0.70056427,17,0.6028101950280232,0.5904187975315499,0.5836171930570512,0.5827137327936354,0.5801729001704922,0.5840209668233988,0.584198666485081,0.5842456102387675,0.5842484377249406,0.584249740616986,0.5842502976633824,0.5842502976633824,0.5842502976633824,0.5842506976951967,0.5842537056361049,0.5844181695916003,0.58894564378441,0.5831632983128902,0.5757678788721123,0.5618836732171748,0.6841444,1
0.60247083440541,0.5997095696589797,0.5965960274534456,0.593135959107983,0.5893756699573864,0.5853763201034788,0.5811747073490421,0.5768444226833529,0.5724652484309107,0.56811665597289,0.563857084629075,0.5597613596729571,0.5558813936027108,0.5522509162321362,0.5489060164445023,0.5458609758172659,0.5431096747663422,0.540636933024055,0.5384118714912737,0.5363916154270034,1,1.0,0.8797537,17,0.6028101950280232,0.5904187975315499,0.5836171930570512,0.5827137327936354,0.5801729001704922,0.5840209668233988,0.584198666485081,0.5842456102387675,0.5842484377249406,0.584249740616986,0.5842502976633824,0.5842502976633824,0.5842502976633824,0.5842506976951967,0.5842537056361049,0.5844181695916003,0.58894564378441,0.5831632983128902,0.5757678788721123,0.5618836732171748,0.6841444,1
0.563857084629075,0.5597613596729571,0.5558813936027108,0.5522509162321362,0.5489060164445023,0.5458609758172659,0.5431096747663422,0.540636933024055,0.5384118714912737,0.5363916154270034,0.5345330201343105,0.5327656410525293,0.5310506158643855,0.5293182131182681,0.5275210858627036,0.5256069195399456,0.523531916312379,0.5212596004080684,0.5187670035577071,0.5160266741452219,1,1.0,0.9746752,29,0.563377553160296,0.5511407698965793,0.5444247493508835,0.5383995602324713,0.545964775918964,0.5465105341366246,0.5465105341366246,0.5465105341366246,0.5465105341366246,0.5465105341366246,0.5465105341366246,0.5465146232324511,0.5471471785614272,0.5465336100580087,0.5465249929489758,0.5464890201887665,0.5432629821379674,0.5336206502093275,0.5391702051115074,0.555430527609624,0.9096656,1
0.5345330201343105,0.5327656410525293,0.5310506158643855,0.5293182131182681,0.5275210858627036,0.5256069195399456,0.523531916312379,0.5212596004080684,0.5187670035577071,0.5160266741452219,0.5130257473415948,0.509754501669551,0.5062100241888081,0.5023877010019537,0.49828733825743066,0.49391127769610776,0.4892752954153438,0.4843695989917272,0.47921630275086335,0.47383414884890857,1,1.0,0.9996346,22,0.5460745701442932,0.524346147945364,0.5125039136104488,0.50626245422682,0.5055678732109458,0.5034084804735282,0.5063159733643747,0.5063668867203965,0.5063716674131498,0.5063767038479322,0.506381911858243,0.5063878095978249,0.5063941673816398,0.5064007813372948,0.5064123846086319,0.5071529542049004,0.5063437702358059,0.5010604763861425,0.49118072614475233,0.47228512246036286,0.9983191,1
0.5130257473415948,0.509754501669551,0.5062100241888081,0.5023877010019537,0.49828733825743066,0.49391127769610776,0.4892752954153438,0.4843695989917272,0.47921630275086335,0.47383414884890857,0.4682344482045269,0.4624513292824704,0.456504806422563,0.4504181208297142,0.44424122411410005,0.43801364469388404,0.43178687893977,0.42559606182089427,0.419489925597872,0.4135133596259249,1,1.0,0.9999995,19,0.5279965231549794,0.4996440635804814,0.4845829990750075,0.4762321901867953,0.47071544814750826,0.46742419525793416,0.467161833558542,0.4670891697687096,0.4660473944895065,0.4627103951233359,0.4611289809532349,0.4593564427992897,0.45938932173952196,0.45943656020432416,0.45948464157141533,0.45919233185927405,0.45579465643097455,0.4490651744085929,0.43744025493620897,0.41511820241769043,0.9999969,1
0.4682344482045269,0.4624513292824704,0.456504806422563,0.4504181208297142,0.44424122411410005,0.43801364469388404,0.43178687893977,0.42559606182089427,0.419489925597872,0.4135133596259249,0.40769569198694944,0.4020753078916019,0.3966864024072884,0.3915435254995448,0.38665547961236785,0.3820211012459209,0.37765357493788054,0.3735278365994451,0.3696365804250225,0.3659669466875194,1,1.0,1.0,16,0.4715035342099804,0.4761112913177831,0.45163302599915955,0.43818021131874446,0.4290494939576138,0.4233998567788547,0.4223445432894646,0.42180878517801346,0.4224540661898412,0.42245359234544433,0.4224535152091174,0.42245344352426845,0.42245379545167,0.4224750019776077,0.4248176557125166,0.4224615900662201,0.4163003176031296,0.4063115716742809,0.3903080683374791,0.3598760802964524,1.0,1
0.40769569198694944,0.4020753078916019,0.3966864024072884,0.3915435254995448,0.38665547961236785,0.3820211012459209,0.37765357493788054,0.3735278365994451,0.3696365804250225,0.3659669466875194,0.3624951438497404,0.35920707355803844,0.35607823005271905,0.3531132556915537,0.350298448592099,0.34761747233165213,0.3450808175664666,0.3426752322903912,0.3404022207971669,0.33827606979886116,1,1.0,1.0,26,0.4177945960800334,0.39525807986314715,0.38333319226345014,0.3751177270394589,0.37105202156281963,0.3710081550061072,0.3710279409755557,0.37010801011480926,0.371456086279769,0.3714981702785306,0.3715231134051566,0.3715469190506621,0.3715691978938841,0.3716430212510233,0.37498940679766407,0.37265502237155107,0.37206867804592136,0.36560602284699234,0.356119884858712,0.3349490744976996,1.0,1
0.3624951438497404,0.35920707355803844,0.35607823005271905,0.3531132556915537,0.350298448592099,0.34761747233165213,0.3450808175664666,0.3426752322903912,0.3404022207971669,0.33827606979886116,0.3362763727690798,0.3344089766259922,0.33266660688973376,0.33103929930465004,0.3295123006861542,0.32807619228910134,0.32671112266909613,0.3254015489532131,0.32413215872554535,0.3228750885145427,1,1.0,1.0,26,0.4177945960800334,0.39525807986314715,0.38333319226345014,0.3751177270394589,0.37105202156281963,0.3710081550061072,0.3710279409755557,0.37010801011480926,0.371456086279769,0.3714981702785306,0.3715231134051566,0.3715469190506621,0.3715691978938841,0.3716430212510233,0.37498940679766407,0.37265502237155107,0.37206867804592136,0.36560602284699234,0.356119884858712,0.3349490744976996,1.0,1
0.3362763727690798,0.3344089766259922,0.33266660688973376,0.33103929930465004,0.3295123006861542,0.32807619228910134,0.32671112266909613,0.3254015489532131,0.32413215872554535,0.3228750885145427,0.3216370809464896,0.3204067024665509,0.31918547769480154,0.3179785222730504,0.3167917711681321,0.3156553839980746,0.314575064036692,0.31358840165555885,0.31271861934016265,0.3119839916431074,1,1.0,1.0,18,0.4131115621753536,0.38024360249080263,0.36238214235499844,0.35003614365183133,0.3414439575163965,0.3339247952210814,0.3276529671715502,0.3208836637757715,0.31702611404616765,0.3113654788661018,0.3112028141067167,0.31121602108750707,0.31123932988795083,0.3112662712236921,0.3112963980921813,0.31125086845572647,0.3076853649814059,0.30167129496283035,0.29081767753078724,0.268850099794956,1.0,1
0.33103929930465004,0.3295123006861542,0.32807619228910134,0.32671112266909613,0.3254015489532131,0.32413215872554535,0.3228750885145427,0.3216370809464896,0.3204067024665509,0.31918547769480154,0.3179785222730504,0.3167917711681321,0.3156553839980746,0.314575064036692,0.31358840165555885,0.31271861934016265,0.3119839916431074,0.31140383430840973,0.3110078402992024,0.31080183937832623,1,1.0,1.0,18,0.4131115621753536,0.38024360249080263,0.36238214235499844,0.35003614365183133,0.3414439575163965,0.3339247952210814,0.3276529671715502,0.3208836637757715,0.31702611404616765,0.3113654788661018,0.3112028141067167,0.31121602108750707,0.31123932988795083,0.3112662712236921,0.3112963980921813,0.31125086845572647,0.3076853649814059,0.30167129496283035,0.29081767753078724,0.268850099794956,1.0,1
0.8988648074709906,0.8993203273010968,0.900216578303035,0.901516787700078,0.9031661518905842,0.9050994762503097,0.9072301414393888,0.9094778647015866,0.9117539159161306,0.9139674996050967,0.9160413050467197,0.9179096526892244,0.9195064907735752,0.9207941041895642,0.921736975467807,0.922322868390614,0.9225557294751769,0.9224618882867884,0.9220842456526251,0.9214556955464794,0,0.0,0.08001712,7,0.8848193182185246,0.9011429900409821,0.9147714464713946,0.9086352379298878,0.9083785878517956,0.9083222784043797,0.9083146528508907,0.9083098189657184,0.9083079081248588,0.9083079081248588,0.9083079081248588,0.9083079081248588,0.9083086945730915,0.908371876828383,0.9107015300820342,0.9188495176243089,0.9137355758881351,0.9140924322740894,0.9136931045806731,0.9046436394159266,0.09023863,2
0.9160413050467197,0.9179096526892244,0.9195064907735752,0.9207941041895642,0.921736975467807,0.922322868390614,0.9225557294751769,0.9224618882867884,0.9220842456526251,0.9214556955464794,0.9206321434956126,0.9196493917651516,0.918567462722806,0.9174304101158945,0.9162619740633086,0.9150937940227735,0.9139263961188113,0.9127592864592471,0.9115768898484763,0.9103409380861227,0,0.0,0.09853029,7,0.8848193182185246,0.9011429900409821,0.9147714464713946,0.9086352379298878,0.9083785878517956,0.9083222784043797,0.9083146528508907,0.9083098189657184,0.9083079081248588,0.9083079081248588,0.9083079081248588,0.9083079081248588,0.9083086945730915,0.908371876828383,0.9107015300820342,0.9188495176243089,0.9137355758881351,0.9140924322740894,0.9136931045806731,0.9046436394159266,0.09023863,2
0.9206321434956126,0.9196493917651516,0.918567462722806,0.9174304101158945,0.9162619740633086,0.9150937940227735,0.9139263961188113,0.9127592864592471,0.9115768898484763,0.9103409380861227,0.9090193827755869,0.90757129102271,0.9059511753152935,0.9041220562873375,0.9020464491259566,0.8996996390778955,0.8970649317158739,0.8941434369004723,0.8909401460414351,0.8874757194625349,0,0.0,0.11544791,4,0.922962906481805,0.9068668832411945,0.8989026289731589,0.8944929527250065,0.8915041156026289,0.8905685411466544,0.8901773614733067,0.8895938258326932,0.8889220485606582,0.8871739410886127,0.8854749933930836,0.8846916252619206,0.8846751901316982,0.8846751901316982,0.8846751901316982,0.8844886903664854,0.8834394222429313,0.8797952639272553,0.8724612272003492,0.8575719910809247,0.15589003,2
0.9090193827755869,0.90757129102271,0.9059511753152935,0.9041220562873375,0.9020464491259566,0.8996996390778955,0.8970649317158739,0.8941434369004723,0.8909401460414351,0.8874757194625349,0.8837845947467737,0.8799039616587514,0.8758815463903656,0.8717542321589554,0.8675637728484558,0.863343317480928,0.8591177193375454,0.854901992292958,0.8507002963770613,0.8465155333345245,0,0.0,0.18135962,4,0.922962906481805,0.9068668832411945,0.8989026289731589,0.8944929527250065,0.8915041156026289,0.8905685411466544,0.8901773614733067,0.8895938258326932,0.8889220485606582,0.8871739410886127,0.8854749933930836,0.8846916252619206,0.8846751901316982,0.8846751901316982,0.8846751901316982,0.8844886903664854,0.8834394222429313,0.8797952639272553,0.8724612272003492,0.8575719910809247,0.15589003,2
0.8837845947467737,0.8799039616587514,0.8758815463903656,0.8717542321589554,0.8675637728484558,0.863343317480928,0.8591177193375454,0.854901992292958,0.8507002963770613,0.8465155333345245,0.8423368430241842,0.8381410807071958,0.8339074469890475,0.8296077186787701,0.8252272929995076,0.8207400799656756,0.8161415791780571,0.8114353268339851,0.806636493538116,0.8017606425842511,0,1.0,0.2900601,11,0.8736114319550321,0.8598569270048491,0.8529334881170108,0.8489918266176535,0.8466294737936213,0.8461501131402571,0.8463531469702891,0.8463672009654805,0.8463788244001118,0.8463876991224744,0.8463936143728127,0.8463965298646109,0.8463979828992079,0.8463995415409603,0.8464466148040537,0.8459539729573538,0.843413004578859,0.8395907148304325,0.832082482135077,0.8155369953828882,0.23526846,2
0.8423368430241842,0.8381410807071958,0.8339074469890475,0.8296077186787701,0.8252272929995076,0.8207400799656756,0.8161415791780571,0.8114353268339851,0.806636493538116,0.8017606425842511,0.7968500596193769,0.7919499974747457,0.7871094829927194,0.7823890445068609,0.7778482394655812,0.7735584295917842,0.7695768395785659,0.765966724600256,0.7627654115694777,0.7600167502808244,0,1.0,0.47101778,5,0.8268917666258521,0.813172097096629,0.8084170532151936,0.8117122967016596,0.8067733485522514,0.8053195690250844,0.8053653820121283,0.8050774148507536,0.8054960642895856,0.8055069629444955,0.8055170292394602,0.8055276032232157,0.8055397424000004,0.8055674840731358,0.8060226486826817,0.8057189910465513,0.8047619071450214,0.8011652106491723,0.7939326497478166,0.7782966877164886,0.34919247,2
0.7968500596193769,0.7919499974747457,0.7871094829927194,0.7823890445068609,0.7778482394655812,0.7735584295917842,0.7695768395785659,0.765966724600256,0.7627654115694777,0.7600167502808244,0.7577487030161029,0.7559802545753114,0.7547205454043182,0.7539629329208677,0.7536718918166465,0.7538147175231356,0.7543534618451341,0.7552343108938863,0.7563886316162305,0.7577533968759749,0,1.0,0.42731488,12,0.7712469079436223,0.7579220851335703,0.7490901645464357,0.7536148174643019,0.7543901160077622,0.7544033066815751,0.7544013035100254,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544019426787374,0.7544085843502267,0.7552837016977053,0.7614011901372079,0.7538915351794697,0.7436796433458419,0.4167906,2
0.7577487030161029,0.7559802545753114,0.7547205454043182,0.7539629329208677,0.7536718918166465,0.7538147175231356,0.7543534618451341,0.7552343108938863,0.7563886316162305,0.7577533968759749,0.7592679714078248,0.7608459630447015,0.762433581809254,0.7639557248361143,0.7653618412194607,0.7665986665045238,0.7676243596128591,0.7684183560102091,0.7689519315406785,0.7692220102963587,0,1.0,0.32933128,12,0.7712469079436223,0.7579220851335703,0.7490901645464357,0.7536148174643019,0.7543901160077622,0.7544033066815751,0.7544013035100254,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544019426787374,0.7544085843502267,0.7552837016977053,0.7614011901372079,0.7538915351794697,0.7436796433458419,0.4167906,2
0.7592679714078248,0.7608459630447015,0.762433581809254,0.7639557248361143,0.7653618412194607,0.7665986665045238,0.7676243596128591,0.7684183560102091,0.7689519315406785,0.7692220102963587,0.7692224730067798,0.7689634990765835,0.768465273203206,0.767735851060811,0.7667995122309278,0.7656636735184877,0.7643422777625491,0.7628401640148,0.7611444739864357,0.7592520975062511,0,1.0,0.4201346,12,0.7712469079436223,0.7579220851335703,0.7490901645464357,0.7536148174643019,0.7543901160077622,0.7544033066815751,0.7544013035100254,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544002519490726,0.7544019426787374,0.7544085843502267,0.7552837016977053,0.7614011901372079,0.7538915351794697,0.7436796433458419,0.4167906,2
0.7692224730067798,0.7689634990765835,0.768465273203206,0.767735851060811,0.7667995122309278,0.7656636735184877,0.7643422777625491,0.7628401640148,0.7611444739864357,0.7592520975062511,0.7571321911254608,0.7547597136464737,0.7521086074946195,0.749129217877166,0.7457811838830518,0.7420301357696635,0.737841691480557,0.7331901496063241,0.728055938202609,0.722432013456859,1,1.0,0.5660049,15,0.7617740937500187,0.7470281306515913,0.7395033032965822,0.7350905506318264,0.7319633861289515,0.7316397248822456,0.731643421567161,0.7315953762133193,0.7315953762133193,0.7315953762133193,0.7315863725074729,0.7298787752615392,0.7297741534938502,0.7297741534938502,0.7295136096779933,0.7264857067835266,0.722367131297154,0.7155810207977099,0.7045842414271825,0.6860607204389245,0.65662634,2
0.7571321911254608,0.7547597136464737,0.7521086074946195,0.749129217877166,0.7457811838830518,0.7420301357696635,0.737841691480557,0.7331901496063241,0.728055938202609,0.722432013456859,0.7163395635849041,0.7098039825464627,0.7028582106935981,0.6955518852335468,0.6879474010445629,0.6801211181211702,0.6721502769223839,0.6641012016103351,0.6560591444180075,0.6480944726117596,1,1.0,0.8793423,15,0.7617740937500187,0.7470281306515913,0.7395033032965822,0.7350905506318264,0.7319633861289515,0.7316397248822456,0.731643421567161,0.7315953762133193,0.7315953762133193,0.7315953762133193,0.7315863725074729,0.7298787752615392,0.7297741534938502,0.7297741534938502,0.7295136096779933,0.7264857067835266,0.722367131297154,0.7155810207977099,0.7045842414271825,0.6860607204389245,0.65662634,2
0.7163395635849041,0.7098039825464627,0.7028582106935981,0.6955518852335468,0.6879474010445629,0.6801211181211702,0.6721502769223839,0.6641012016103351,0.6560591444180075,0.6480944726117596,0.6402742941524199,0.6326415298655192,0.6252509202981809,0.6181197233732529,0.6112656434361187,0.6046761038197137,0.5983304239132453,0.5922049180021812,0.5862350925733969,0.5803685112859467,1,1.0,0.94562995,21,0.7132224360210911,0.6962761516517564,0.6872696973080048,0.6816244967906827,0.6781190540971493,0.6776981329475615,0.6776981329475615,0.6776538719741338,0.6776437804710376,0.6750296160833714,0.6738733452994512,0.6738646291995869,0.6736859033496487,0.6725449788148572,0.6705745512313325,0.6664533941718155,0.6613329395552132,0.6541626115256397,0.643625410437866,0.6254197069421227,0.6780491,2
0.6402742941524199,0.6326415298655192,0.6252509202981809,0.6181197233732529,0.6112656434361187,0.6046761038197137,0.5983304239132453,0.5922049180021812,0.5862350925733969,0.5803685112859467,0.5745220906162092,0.56862645953613,0.5625835778893684,0.5563101483303647,0.5497185714854509,0.5427136730412392,0.5352206073066581,0.527155830556237,0.518451925875814,0.5090599725362401,1,1.0,0.9159598,25,0.6180804979462438,0.5948586448708798,0.5844169659093154,0.5785815998406385,0.5764959643411793,0.5764959643411793,0.5744584679934355,0.570772841540158,0.567405136743914,0.5618599044561887,0.5562144296506087,0.5506573529484309,0.5448251980597231,0.5385689337967647,0.5319642133416496,0.5275583485893046,0.5229813528317604,0.5177532196831919,0.5084207387781932,0.4882542231849767,0.9695232,2
0.5745220906162092,0.56862645953613,0.5625835778893684,0.5563101483303647,0.5497185714854509,0.5427136730412392,0.5352206073066581,0.527155830556237,0.518451925875814,0.5090599725362401,0.4989476619220615,0.4880852946788072,0.47647251028810395,0.4641283405390488,0.4510905421807979,0.4374134899403047,0.4231831482799634,0.40849443955241943,0.39346754669251205,0.3782383294797913,1,1.0,0.9999957,19,0.5279965231549794,0.4996440635804814,0.4845829990750075,0.4762321901867953,0.47071544814750826,0.46742419525793416,0.467161833558542,0.4670891697687096,0.4660473944895065,0.4627103951233359,0.4611289809532349,0.4593564427992897,0.45938932173952196,0.45943656020432416,0.45948464157141533,0.45919233185927405,0.45579465643097455,0.4490651744085929,0.43744025493620897,0.41511820241769043,0.9999969,2
